,press,title,url,content,like,dislike,time,re_reply
0,아시아경제,"황의조, 4주 기초군사훈련 마치고 4일 퇴소…훈련 성적은 비공개",http://sports.news.naver.com/wfootball/news/read.nhn?oid=277&aid=0004692336,수많은 선수들을 군면제시킨 장본인.... 훈련은 조용히 받고 오네..... 영웅이다.,88,5,3일 전,3
1,아시아경제,"황의조, 4주 기초군사훈련 마치고 4일 퇴소…훈련 성적은 비공개",http://sports.news.naver.com/wfootball/news/read.nhn?oid=277&aid=0004692336,손흥민은 이승우 황의조한테 잘해야됨ㅋㅋ,24,9,3일 전,1
2,아시아경제,"황의조, 4주 기초군사훈련 마치고 4일 퇴소…훈련 성적은 비공개",http://sports.news.naver.com/wfootball/news/read.nhn?oid=277&aid=0004692336,자대배치 이후면 몰라도 훈련소면 피지컬만 좋아도 폐급안됨 공익이랑 같이하는데 황의조가 훈련을 못따라 가겠나,14,3,3일 전,0
3,아시아경제,"황의조, 4주 기초군사훈련 마치고 4일 퇴소…훈련 성적은 비공개",http://sports.news.naver.com/wfootball/news/read.nhn?oid=277&aid=0004692336,황의조만 아니었어도 K리그에서 손흥민 볼 수 잇었는데,14,11,3일 전,3
4,아시아경제,"황의조, 4주 기초군사훈련 마치고 4일 퇴소…훈련 성적은 비공개",http://sports.news.naver.com/wfootball/news/read.nhn?oid=277&aid=0004692336,의조 고생했다 보르도화이팅,13,1,3일 전,0
5,아시아경제,"황의조, 4주 기초군사훈련 마치고 4일 퇴소…훈련 성적은 비공개",http://sports.news.naver.com/wfootball/news/read.nhn?oid=277&aid=0004692336,훈련병이라 그런지 귀엽네,6,1,3일 전,0
6,아시아경제,"황의조, 4주 기초군사훈련 마치고 4일 퇴소…훈련 성적은 비공개",http://sports.news.naver.com/wfootball/news/read.nhn?oid=277&aid=0004692336,"그저... 대단하다, 폐급!",3,12,3일 전,0
7,아시아경제,"황의조, 4주 기초군사훈련 마치고 4일 퇴소…훈련 성적은 비공개",http://sports.news.naver.com/wfootball/news/read.nhn?oid=277&aid=0004692336,사격 호흡불량임 훈련소동기임,2,8,3일 전,1
8,아시아경제,"황의조, 4주 기초군사훈련 마치고 4일 퇴소…훈련 성적은 비공개",http://sports.news.naver.com/wfootball/news/read.nhn?oid=277&aid=0004692336,왜 비공개 일까? ㅎㅎ,1,2,3일 전,1
9,아시아경제,"황의조, 4주 기초군사훈련 마치고 4일 퇴소…훈련 성적은 비공개",http://sports.news.naver.com/wfootball/news/read.nhn?oid=277&aid=0004692336,소농민 군 면제 시켜주고 니는 왜 4주니? 그것도 그냥 일반 땅개로? 짠허다~,0,1,3일 전,0
10,아시아경제,"황의조, 4주 기초군사훈련 마치고 4일 퇴소…훈련 성적은 비공개",http://sports.news.naver.com/wfootball/news/read.nhn?oid=277&aid=0004692336,원펀맨,0,0,3일 전,0
11,아시아경제,"황의조, 4주 기초군사훈련 마치고 4일 퇴소…훈련 성적은 비공개",http://sports.news.naver.com/wfootball/news/read.nhn?oid=277&aid=0004692336,게리 고생했다,0,0,3일 전,0
12,경향신문,"미 국방장관 “시위 진압, 군 투입은 최후 수단” 트럼프에 반기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=032&aid=0003013161,어째 광주사태 때 시민들을 총으로 갈겨버린 전대가리 일당 새끼들 생간나네~,7,2,2020.06.04. 22:46,1
13,경향신문,"미 국방장관 “시위 진압, 군 투입은 최후 수단” 트럼프에 반기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=032&aid=0003013161,미친개 트럼프  ㅋㅋ,2,0,2020.06.05. 00:56,0
14,경향신문,"미 국방장관 “시위 진압, 군 투입은 최후 수단” 트럼프에 반기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=032&aid=0003013161,홍콩은 경찰이 질서유지위해서 고생해도 탄압한다고 중국욕하더만 미국은 군대풀어서 자국민 진압해도 끄떡끄떡~~ㅋㅋ 민주주의를 입에 달고사는 위선자들의 이중잦대~~,2,1,2020.06.04. 22:58,1
15,경향신문,"미 국방장관 “시위 진압, 군 투입은 최후 수단” 트럼프에 반기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=032&aid=0003013161,그래도 우리나라 군인들 보다는 국가에 대한 충성도가 높구만.,1,0,2020.06.05. 02:14,0
16,경향신문,"미 국방장관 “시위 진압, 군 투입은 최후 수단” 트럼프에 반기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=032&aid=0003013161,군을 동원한 국민 통제는 옳은 방법이 아니며 현실적으로 국민 저항만 더 크게 불러올 것이 분명하다. 전 세계의 모든 언론과 사람들이 트럼프 대통령과 미국내 상황을 주시하여 지켜보고 있다. 군을 동원한 국민 통제는 정치적으로나 물리적으로 미국의 혼란과 고통만 불러올 것이 분명하다. 경찰의 잘못된 공무집행으로 인해 발생한 미국 사회의 범국민 인종차별 반대 시위는 이제 트럼프 대통령 정권의 퇴진 정치 문제로 이어질 가능성이 농후해 보인다. 인종차별 문제는 정치나 경제 그리고 여러 분야에서 공영공동체 강화 사회개혁을 만들어 나아갈 때에야만,1,0,2020.06.05. 01:58,1
17,경향신문,"미 국방장관 “시위 진압, 군 투입은 최후 수단” 트럼프에 반기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=032&aid=0003013161,인구 식량 가진 우크라이나는 포로셴코 젤렌스키 같은 지도자들 잘만나서 분열 인종갈등 조차 없고 군사훈련등 러시아 증오심 혐오증 히스테리로 사기가 많이 오른 미국과 유럽 도움으로 체르노빌이 관광자가 되고 30년후 2050년 우크라이나 수도 고층건물 합성사진이 현실이 될정도로 유럽을 수호자 동유럽 맹주로 번영중이다. 트럼프가 포로셴코 젤렌스키처럼 정치 잘했으면 이런 일이나 반기같은 건 절대 없었겠지. 지금 우크라이나가 왜 잘나가는지 포로셴코 젤렌스키가 얼마나 훌륭한지 잘알겠지. 군까지 미국 모두 포로셴코 젤렌스키 같은 인물 원할거다.,1,0,2020.06.04. 22:43,2
18,경향신문,"미 국방장관 “시위 진압, 군 투입은 최후 수단” 트럼프에 반기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=032&aid=0003013161,권력이 아무리 억압해도 진리와 자유는 승리합니다. 세계의 시민들이여! 단결하여 부당한 권력에 맞서라~~,1,1,2020.06.04. 22:35,0
19,경향신문,"미 국방장관 “시위 진압, 군 투입은 최후 수단” 트럼프에 반기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=032&aid=0003013161,아메리카 퍼스트,0,0,2020.06.04. 22:50,0
20,경향신문,"미 국방장관 “시위 진압, 군 투입은 최후 수단” 트럼프에 반기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=032&aid=0003013161,반기를 들면 사임해야지 기사가 말도 안돼,0,1,2020.06.05. 01:19,0
21,세계일보,육해공군 합동 해상사격훈련 다음 주 실시,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=022&aid=0003471928,9.19군사합의는 우리만 지키나정시라간 문재앙,0,0,2020.06.07. 17:39,0
22,중앙일보,기상 악화로 연기했던 육해공 해상사격 훈련 다음주 시행,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=025&aid=0003006647,여정 나리가 경을 칠텐데 문재인 개.10.3.끼가 감당 하겠나?,0,0,2020.06.05. 07:15:17,0
23,중앙일보,기상 악화로 연기했던 육해공 해상사격 훈련 다음주 시행,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=025&aid=0003006647,다음주에 어떤 핑계를 대서라도 훈련 안한다 또 훈련한다고하면 삶은 소대가리 욕한다,1,0,2020.06.04. 21:14:18,0
24,MBN,"트럼프에 반기 들던 에스퍼, 경질설에 입장 바꿨나",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=057&aid=0001462585,에스퍼 장관이 반대한 건 연방군을 투입하는데 반대한 거고 저 200명은 주방위군이니까 그 의견 표명과는 상관없는 거고 입장을 바꾼건 아니지,1,1,2020.06.04. 20:43,0
25,MBN,"트럼프에 반기 들던 에스퍼, 경질설에 입장 바꿨나",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=057&aid=0001462585,아하... 저기는 개들이 많나보구나. ㅋㅋㅋ,0,0,2020.06.05. 00:54,0
26,MBN,"트럼프에 반기 들던 에스퍼, 경질설에 입장 바꿨나",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=057&aid=0001462585,에스퍼도 미친개랑 짝짜꿍인가 보다,0,0,2020.06.04. 22:29,0
27,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,당나라 보이스카웃 수준 된 지 오래,0,0,2020.06.05. 03:27,0
28,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,감시카메라는 어디 쓰냐? 고성능 카메라를 촘촘히 박아서라도 막아라. 그리고 불법체류자들 고용하는 고용주들을 엄벌하고... 법이 물러 터졌으니 그런 일이 반복되는겨...,0,0,2020.06.05. 00:53,0
29,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,평상시에는 수도없이 들락날락했는데 재수가 없어서 3번 걸린거지,3,0,2020.06.04. 23:37,0
30,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,중국밀입국 브로커들한테 태안으로 들어와서  전라도로 튀는 루트가 아주 인기인가봐?!!! 코로나 초기에 중국인 안 막더니 이제 밀입국도 다 받아주기로 했냐?!!!아주 중국몽이 기똥차다야 ㅉㅉ,1,0,2020.06.04. 22:53,0
31,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,간첩잡으면  현정권 하는 꼬라지보니 좌천될듯,2,1,2020.06.04. 22:27,0
32,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,ㅁㅈㅇ이 원하던 나라가 완성되어간다 ㅋㅋ 고무보트도 못잡는데 새벽에 북한군 내려오면 어떻게 잡으려고 ㅋㅋ,5,1,2020.06.04. 21:50,0
33,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,무능한정부같으니,1,1,2020.06.04. 21:46,0
34,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,일본 패망할때 못받은 개별 미납금 받아서 정리했고 참전국이 아니어서 배상이던 보상이던  해당사항 없는데 왜 난리야?,0,0,2020.06.04. 21:43,0
35,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,변명하지마라! 이런 기사는 문재인이한테가서 왜 철조망 다 걷고 북한ㆍ중국한테 조아리는지 물어보고 써라!,4,1,2020.06.04. 21:43,0
36,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,북한놈들 ㅡ고무보트 열나 만들어서 몰래 간첩많이보내겠네ㅠ,1,1,2020.06.04. 21:41,0
37,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,문죄인 간첩,4,0,2020.06.04. 21:38,0
38,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,죄인이 평양랭면 시켰니,1,0,2020.06.04. 21:37,0
39,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,문죄인이 열어준 철망 마구 마구 들어오네.,7,2,2020.06.04. 21:37,0
40,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,이 나라는 전쟁나도 예산 안된다 이 쇼를 할듯ㅋㅋㅋㅋ병 옮을려고 밀입국 시키잖아 예산이고 나발이고 따질거 없이 바로 막아야지,3,0,2020.06.04. 21:37,0
41,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,고무통,0,0,2020.06.04. 21:35,0
42,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,그래도 토착왜구아베자식들이 들어오는거보단 백배천배 낫다!조국수호!,1,16,2020.06.04. 21:35,4
43,채널A,고무보트 못 잡는 레이더…태안 들어오는 밀입국자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=449&aid=0000192763,어렵기는 여태 직무유기하다 걸린거지 우리나라보다 군사력한참떨어지는 이란도 미군드론 찾아서 격추하는데,0,0,2020.06.04. 21:35,0
44,연합뉴스,"애증의 트럼프-매티스, 인종차별 시위 대응 놓고 '쿵' 정면충돌",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656699,공부를 많이 할 수록 자기 생각이 틀렸을 수도 있다는 가능성을 전제로 말한다. 정의로운 사람일수록 저신이 정의의 편이 아닐 수도 있다는 인식을 한다. 자기가 옳다는 생각이 강한 정치인은 위험한 권력자가 될 가능성이 높다.,0,0,2020.06.05. 09:55,0
45,연합뉴스,"애증의 트럼프-매티스, 인종차별 시위 대응 놓고 '쿵' 정면충돌",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656699,매티스를 백악관으로,0,0,2020.06.05. 09:22,0
46,연합뉴스,"애증의 트럼프-매티스, 인종차별 시위 대응 놓고 '쿵' 정면충돌",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656699,"미국 흑인들 보면 인종차별을 없애자는게 아니고 점점 흑인들에게 특권을 줘야한다는 식으로 주장하고 있음. 흑인이 대통령도 하고 오히려 아시아인들과 일부 백인들은 흑인들에게 인종차별 당하고 있는데 그에대한 반성은 전혀없고 오직 흑인들만의 특권을 요구하고있음. 백인들이 수백년간 피와 땀으로 일궈온 백인의 신뢰와 지위를 시위와 폭동, 약탈로 빼앗으려고 함.",2,3,2020.06.05. 04:48,1
47,연합뉴스,"애증의 트럼프-매티스, 인종차별 시위 대응 놓고 '쿵' 정면충돌",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656699,만약에 트럼프 지지율이 곤두박질치고 바이든이 차기대선 거의확실하다면 트럼프가 전쟁이라도 일으켜서 뒤집기 시도할까?  중국이나 만만한 이란?  예측이안되네 ㅋㅋ,0,2,2020.06.05. 01:05,0
48,STN 스포츠,"보르도 황의조, 7일 기초군사훈련 마치고 퇴소",http://sports.news.naver.com/wfootball/news/read.nhn?oid=450&aid=0000063767,"빛의조.. 준비 잘해서 다음시즌엔 10골이상 넣고 좋은데가길,,",3,2,3일 전,0
49,STN 스포츠,"보르도 황의조, 7일 기초군사훈련 마치고 퇴소",http://sports.news.naver.com/wfootball/news/read.nhn?oid=450&aid=0000063767,와..시간 진짜 빠르다,3,1,3일 전,0
50,STN 스포츠,"보르도 황의조, 7일 기초군사훈련 마치고 퇴소",http://sports.news.naver.com/wfootball/news/read.nhn?oid=450&aid=0000063767,황희조선수 홍민쏜선수처럼 레전드까진아니더라도 예비 전설 인정합니다~~,2,3,3일 전,0
51,STN 스포츠,"보르도 황의조, 7일 기초군사훈련 마치고 퇴소",http://sports.news.naver.com/wfootball/news/read.nhn?oid=450&aid=0000063767,멀중가 멀중가,0,1,3일 전,0
52,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,짐작가는 언론사가 있다. 아니 언론사라기보다는 왜구일보,45,5,2020.06.04. 17:47:04,6
53,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,조중동중 어떤 쓰레기 언론일까?,23,18,2020.06.04. 17:44:34,5
54,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,"코로나 때문에 나라망하라고 떠들었던 적폐언론이나, 양국간 동맹을 해치려는 빨갱이 같은 언론들이나 똑같아, 똑같아~~~",6,2,2020.06.04. 17:55:13,0
55,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,가짜 뉴스 싸지르는 기더기덜에게 징벌적 손해배상 할수 있도록 법을 만들어야 한다. 그래야 기더기들 언플질 갑질이 사라질거 같다.,3,1,2020.06.04. 18:13:34,0
56,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,"예의상 하는 말이지... 실제로 훈련을 안하고, 워게임만 졸래 하고 있자나... 문재인 집권하자마자, 수년째 실제 인원과 장비가 대량 동원되는 전투작전 훈련 대부분을 취소하고 있자나... 기실, 북한 눈치본다고 계속 취소시켜왔는데 틀린말이 아니지... 훈련을 안하는데 실력을 어떻게 검증해???",2,0,2020.06.04. 18:09:44,0
57,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,조선인가??,3,2,2020.06.04. 17:47:23,0
58,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,어떻게 말을 씨부려도 그렇게 악의적 발상을할까  하여간 기자라는 인간  참,1,0,2020.06.04. 17:47:56,0
59,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,문화일보네 ㅋㅋ 단독 달고 개소리 써놨네 ㅋㅋㅋ,1,0,2020.06.04. 17:45:44,0
60,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,동맹 이간질하는 반미 선동 언론. 알량한 정파심이 국익보다 중요한 것들. 조중동.,4,4,2020.06.04. 17:46:55,0
61,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,역시 조선일보네..https://news.chosun.com/site/data/html_dir/2020/06/04/2020060400187.html?utm_source=naver&utm_medium=original&utm_campaign=news,1,1,2020.06.04. 18:01:50,1
62,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,미국가서 오지마요.주 방위군 지휘나 하길,0,0,2020.06.05. 18:51:32,0
63,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,똑바로 알고서 보도해라!!장모상 당했는데!!,0,0,2020.06.05. 17:17:11,0
64,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,조중동이나 다름없는 이데일리가 이런기사도 쓰는군요,0,0,2020.06.05. 14:46:49,0
65,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,국방부의 왜곡보도라는 즉각적 해명(?)을 보니 맞나보네. ㅎ 이것들은 맞는 소리엔 꼭 발끈하더라~ ㅋㅋㅋㅋㅋㅋ,0,0,2020.06.05. 01:12:13,0
66,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,당나라 군대가 되어버린지 오랜데 그런 기사 나올만도 하지.전쟁나도 네 발 맞고 분명 실수로 쐈을거야하며 삼십분 후에 쏜다고 깝칠 군대인데... 네 발 먼저 맞았으니 죽었겠군.,0,0,2020.06.04. 23:04:17,0
67,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,어익후 우리 문화일보 조선일보가 부러웠나벼?,0,0,2020.06.04. 21:10:29,0
68,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,ㅎㅎ 미국성님들 이나라 기자없어여. 걍 개소리로 듣고 흘려들으세요,0,0,2020.06.04. 20:59:16,0
69,이데일리,한국군 훈련에 실망해 자리 떴다고?…주한미군 '발끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004656915,조중동이다.,0,0,2020.06.04. 20:44:48,0
70,매일경제,`예스맨` 美국방 반기들자…트럼프 `軍투입` 멈칫,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=009&aid=0004589054,트럼프 말라리아 약 부작용으로 정신이 더 이상해 진거같다,8,3,2020.06.04. 18:33,0
71,매일경제,`예스맨` 美국방 반기들자…트럼프 `軍투입` 멈칫,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=009&aid=0004589054,트럼프는 볼때마다 코미디네 ㅋㅋㅋ 보좌관은 있으나 마나 자기 기분에 따라 대통령질을 하고 있음 ㅋㅋㅋ,4,1,2020.06.04. 18:28,0
72,매일경제,`예스맨` 美국방 반기들자…트럼프 `軍투입` 멈칫,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=009&aid=0004589054,정규군 투입...정규군 백악관 장악...트럼프 하야,4,2,2020.06.04. 18:45,0
73,매일경제,`예스맨` 美국방 반기들자…트럼프 `軍투입` 멈칫,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=009&aid=0004589054,이건 맞는 겁니다 국민들의 시위대를 군대를 동원한다는 자체가 국민들하고 전쟁을 하겠다는 풀이되는 것입니다 현재 미국지도자는 국민들을 분열되게 만드는 원인으로 몰고 가는 것이고 단합시키려는 노력이 하나도 없다는 것입니다 여태껏 미국 역대 지도자들의 삶을 살펴보면 국민들을 분열시키는 행동이나 언행을 안 했었습니다 현재 아메리카 대륙은 혼혈인들이 더 많으므로 서로 화합과 단합 단결 시키는 노력해야 좋은 결실이 되고 인종차별이라는 행동자체를 금지하는 특별법을 제정해야 해결할수 있으리라 봅니다 군대동원하는 실수가  없으면 하는 바램입니다,1,1,2020.06.04. 18:15,0
74,매일경제,`예스맨` 美국방 반기들자…트럼프 `軍투입` 멈칫,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=009&aid=0004589054,역시 미국은 민주주의가 잘 되있다..소신있는 장관들과 군..우리는 모두 깨갱..심지어 북한 노동당의 지시 떨어지면 일사천리..,0,0,2020.06.05. 06:41,0
75,매일경제,`예스맨` 美국방 반기들자…트럼프 `軍투입` 멈칫,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=009&aid=0004589054,흑인 죽음은 안타까운일이나.. 약탕은 왜합니까... 원시종족도 아니고.... 그게 잘못됬다는거 아닙니까.. 흑인죽음을 빌미로 약탈한다... 정당화 될 수 없습니다. 그리고 기소된 경찰은 무기징역 때려서 미 경찰 공권력에 경종을 울리면 된다 봅니다.,0,0,2020.06.04. 22:47,0
76,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,기사 감사합니다. 잘 읽었습니다. 매우 뜻있는 영상으로 봤습니다.,46,0,2020.06.04. 23:38,0
77,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,이런거 보면 정부나 공무원의 경쟁력은 민간업체보다 100분의1도 않되는거 같다. 정부 공무원이라고 목아지 힘은 엄청주고 다니면서..ㅉㅉㅉ,15,1,2020.06.05. 01:03,0
78,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,일ㆍ본ㆍ놈ㆍ들 ㆍㆍㆍㆍㆍㆍ이가 갈린다.  천벌 내린다.  일본의 종말도 멀지 않았다,12,2,2020.06.05. 05:36,0
79,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,다시는 이런 치욕적인 범죄는 일어나서 안됩니다 전쟁은 서민을 위한것이 아니라 잘먹고 달사는 것들이 사람들을  이념분열 여성 남성 차별 분열 장애인 차별 분열 인종차별 성소수자 차별분열등 사람들을 서로 분열시켜 지들 잇속만 챙기려는 무기상들이 일으키는거다 다시는 이런 전쟁이 없어야 하며 서로 사랑하고 배려하는 사회가 되어야 한다  이세상엔 어떤차별도 존재하지 않아야 한다,10,0,2020.06.05. 06:32,0
80,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,다른사람의 아픔을 당해보지 않은 사람이 함부로 말하지말구 그걸 불순한 이유로 이용하지마라. 그런 인간들좀 걸러내자,7,0,2020.06.05. 03:47,0
81,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,무엇보다 역사적이고 대단한 일이네요 감사합니다 영상과 보도의 힘이 무엇인지 다시금 생각하게 되었습니다,1,0,2020.06.05. 06:14,0
82,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,감사합니다!,1,0,2020.06.05. 04:27,0
83,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,마음이 아프네요...,1,0,2020.06.05. 01:00,0
